Num,Direction,Elevator,Floor,Garden,Layout,Region,Price,Renovation,Size,Year,UnitPrice
281,西南,有电梯,低楼层(共23层),中远两湾城,3室2厅,普陀,810.0,精装,118.7,1995.0,6.823925863521483
282,南,有电梯,低楼层(共14层),新凯城香樟苑,3室1厅,松江,241.0,简装,80.5,1995.0,2.9937888198757765
283,南,有电梯,中楼层(共28层),武宁小城,2室1厅,普陀,575.0,精装,92.03,1995.0,6.247962620884494
284,南,无电梯,高楼层(共6层),花苑茶花园,2室1厅,徐汇,368.0,简装,59.16,1995.0,6.220419202163624
285,南,无电梯,高楼层(共6层),南方新村,3室1厅,闵行,415.0,简装,89.19,1995.0,4.652988003139366
286,南,无电梯,高楼层(共6层),东方花园(一期),2室2厅,闵行,438.0,精装,82.81,1995.0,5.289216278227267
287,南,有电梯,低楼层(共11层),御上海,2室2厅,松江,380.0,毛坯,92.23,1995.0,4.1201344464924645
288,东南,无电梯,高楼层(共6层),景江苑A区,2室2厅,闵行,315.0,毛坯,90.45,1995.0,3.4825870646766166
289,南,有电梯,低楼层(共31层),圣骊河滨苑,2室1厅,杨浦,720.0,精装,85.84,1995.0,8.387698042870456
290,南,有电梯,低楼层(共21层),香梅花园(三-五期),2室2厅,浦东,1100.0,精装,131.5,1995.0,8.365019011406844
291,南,有电梯,高楼层(共30层),太阳都市花园,3室2厅,黄浦,1800.0,精装,171.03,1995.0,10.524469391334854
292,南,有电梯,低楼层(共18层),印象春城,3室2厅,浦东,610.0,精装,136.17,1995.0,4.4796944995226555
293,南,无电梯,中楼层(共6层),蒙自路601弄,2室2厅,黄浦,590.0,精装,78.57,1995.0,7.509227440498919
294,南,有电梯,低楼层(共11层),浦江世博家园八街坊,3室2厅,闵行,414.0,精装,99.07,1995.0,4.178863429898052
295,南,无电梯,低楼层(共5层),涵合园(公寓),3室2厅,浦东,1250.0,精装,179.14,1995.0,6.9777827397566154
296,南北,有电梯,低楼层(共14层),象屿都城,3室2厅,松江,390.0,其他,108.0,1995.0,3.611111111111111
297,南北,有电梯,中楼层(共31层),东方城市花园(二期),2室2厅,浦东,830.0,精装,121.34,1995.0,6.840283500906543
298,东南,有电梯,低楼层(共18层),上海绿城,2室2厅,浦东,890.0,精装,108.26,1995.0,8.220949565859966
299,西南,有电梯,低楼层(共33层),海华花园,3室2厅,黄浦,890.0,其他,117.37,1995.0,7.582857629717986
300,东南,有电梯,高楼层(共39层),瑞虹新城(一期),3室2厅,虹口,965.0,精装,127.73,1995.0,7.554998825647851
301,南,有电梯,高楼层(共32层),徐汇苑,2室2厅,徐汇,980.0,精装,112.79,1995.0,8.688713538434257
302,南,有电梯,高楼层(共30层),财富海景花园,3室2厅,浦东,2200.0,精装,200.18,1995.0,10.99010890198821
303,南,有电梯,中楼层(共22层),天科苑,3室2厅,浦东,1050.0,精装,151.12,1995.0,6.948120698782424
304,南,无电梯,中楼层(共6层),万科金色公馆,4室2厅,浦东,1260.0,其他,123.98,1995.0,10.162929504758832
305,暂无数据,有电梯,高楼层(共26层),兴林公寓,2室2厅,黄浦,920.0,简装,110.37,1995.0,8.335598441605509
306,南,无电梯,中楼层(共6层),万科假日风景(公寓),3室2厅,闵行,790.0,简装,134.0,1995.0,5.895522388059701
307,南,无电梯,低楼层(共6层),清涧八街坊,2室1厅,普陀,275.0,精装,62.74,1995.0,4.383168632451387
308,南,有电梯,中楼层(共10层),金汇华光城,3室2厅,闵行,818.0,精装,152.84,1995.0,5.35200209369275
309,东南,有电梯,低楼层(共35层),江临天下,3室2厅,浦东,1190.0,精装,136.85,1995.0,8.695652173913043
310,南,无电梯,高楼层(共6层),大华一村,3室1厅,宝山,450.0,简装,96.14,1995.0,4.680674017058457
311,暂无数据,,低楼层(共18层),阳光城丽景湾PLUS,2室2厅,浦东,430.0,毛坯,88.0,1995.0,4.886363636363637
312,南,有电梯,高楼层(共18层),海逸公寓,5室3厅,长宁,1300.0,精装,223.68,1995.0,5.811874105865522
313,南,有电梯,低楼层(共15层),心仪雅苑,3室2厅,杨浦,815.0,其他,116.74,1995.0,6.981326023642282
314,南,有电梯,低楼层(共12层),逸皓华庭(公寓),2室2厅,青浦,250.0,精装,90.53,1995.0,2.761515519717221
315,南北,无电梯,高楼层(共6层),平吉一村,2室1厅,闵行,365.0,精装,80.63,1995.0,4.526851047997024
316,南,有电梯,低楼层(共18层),新天家园,3室2厅,浦东,1095.0,精装,129.12,1995.0,8.480483271375464
317,南北,有电梯,中楼层(共14层),万邦都市花园,3室2厅,浦东,950.0,精装,126.63,1995.0,7.502171681276159
318,南,有电梯,高楼层(共27层),南文大厦,4室2厅,黄浦,1650.0,精装,223.57,1995.0,7.380238851366463
319,南,有电梯,低楼层(共11层),大唐盛世花园,6室2厅,浦东,1580.0,精装,215.14,1995.0,7.344055033931394
320,南,有电梯,中楼层(共14层),达城锦园,1室1厅,浦东,196.0,简装,54.57,1995.0,3.591717060656038
321,南,有电梯,高楼层(共13层),经纬学府涵青花园(二期),3室2厅,宝山,590.0,精装,122.0,1995.0,4.836065573770492
322,南北,有电梯,中楼层(共9层),中祥龙柏苑,3室2厅,闵行,1080.0,精装,140.1,1995.0,7.7087794432548185
323,南,有电梯,低楼层(共20层),复地雅园,4室2厅,黄浦,1730.0,精装,173.41,1995.0,9.97635661149876
324,南,有电梯,中楼层(共28层),汇豪天下,3室2厅,浦东,1260.0,精装,130.9,1995.0,9.62566844919786
325,南北,无电梯,中楼层(共6层),四季绿城,2室2厅,宝山,468.0,精装,89.5,1995.0,5.229050279329609
326,南,无电梯,高楼层(共6层),天池一村,2室1厅,浦东,280.0,精装,52.07,1995.0,5.377376608411754
327,南,无电梯,中楼层(共6层),万科阳光苑,1室2厅,闵行,273.0,精装,65.07,1995.0,4.195481788842785
328,南,无电梯,中楼层(共6层),清河路397号,2室1厅,嘉定,140.0,精装,51.2,1995.0,2.734375
329,南,有电梯,中楼层(共31层),世茂湖滨花园(公寓),3室2厅,浦东,1550.0,精装,213.93,1995.0,7.2453606319824235
330,南北,有电梯,低楼层(共11层),陆家嘴花园(二期),2室2厅,浦东,1080.0,精装,102.95,1995.0,10.490529383195726
331,南,无电梯,中楼层(共6层),北郊小区,2室1厅,虹口,388.0,简装,61.03,1995.0,6.357529084057021
332,南,无电梯,低楼层(共6层),光华园,2室2厅,徐汇,680.0,简装,86.71,1995.0,7.842232729788952
333,南,无电梯,低楼层(共6层),富丽公寓(西区),3室2厅,闵行,510.0,简装,108.18,1995.0,4.714364947310038
334,南,有电梯,中楼层(共14层),菊泉新城(菊泉街39弄),3室2厅,宝山,389.0,毛坯,102.98,1995.0,3.7774325111672167
335,南北,无电梯,低楼层(共6层),浦江丽都,2室2厅,闵行,209.0,毛坯,71.82,1995.0,2.9100529100529102
336,南,有电梯,中楼层(共27层),陆家嘴花园(一期),3室2厅,浦东,1399.0,精装,146.56,1995.0,9.545578602620088
337,南,无电梯,高楼层(共6层),嘉骏香山苑,2室2厅,宝山,380.0,简装,81.95,1995.0,4.636973764490543
338,南,有电梯,高楼层(共13层),金桥爱建园,4室2厅,浦东,1250.0,精装,154.43,1995.0,8.094282199054588
339,南,无电梯,高楼层(共6层),浦建小区,1室1厅,浦东,240.0,精装,46.77,1995.0,5.131494547787042
340,南北,有电梯,低楼层(共14层),汇丰沁苑,3室2厅,嘉定,500.0,毛坯,135.1,1995.0,3.7009622501850483
341,南,无电梯,高楼层(共6层),恒大华城上河苑,2室1厅,浦东,498.0,其他,75.65,1995.0,6.582947785855915
342,南,有电梯,高楼层(共20层),强生古北花园,3室2厅,长宁,1669.0,精装,158.86,1995.0,10.506106005287673
343,南北,无电梯,低楼层(共6层),德州六村,2室1厅,浦东,250.0,其他,54.6,1995.0,4.5787545787545785
344,南,有电梯,中楼层(共17层),古北嘉年华庭,3室2厅,长宁,1480.0,简装,150.83,1995.0,9.812371544122522
345,南北,无电梯,中楼层(共6层),曹家巷小区,2室1厅,普陀,440.0,简装,52.92,1995.0,8.314436885865456
346,南,有电梯,低楼层(共34层),创世纪花园,3室2厅,徐汇,1038.0,简装,137.17,1995.0,7.56725231464606
347,南,无电梯,中楼层(共6层),桃园新村(嘉定),1室1厅,嘉定,118.0,简装,42.8,1995.0,2.7570093457943927
348,南,无电梯,中楼层(共8层),蓝色港湾(公寓),3室2厅,闵行,660.0,精装,112.96,1995.0,5.842776203966006
349,南,无电梯,高楼层(共6层),莘松三村,2室1厅,闵行,359.0,精装,57.79,1995.0,6.212147430351272
350,南,有电梯,高楼层(共34层),明日星城,3室2厅,黄浦,1060.0,精装,124.53,1995.0,8.512005139323858
351,南,无电梯,低楼层(共5层),浦江世博家园十三街坊,2室2厅,闵行,350.0,简装,91.04,1995.0,3.844463971880492
352,南,无电梯,高楼层(共6层),南方公寓,3室2厅,闵行,688.0,精装,152.26,1995.0,4.518586628136084
353,南北,有电梯,低楼层(共12层),春申玫瑰苑,3室2厅,闵行,740.0,毛坯,126.16,1995.0,5.865567533291059
354,南北,有电梯,中楼层(共26层),翠湖天地隽荟,3室2厅,黄浦,4500.0,精装,297.0,1995.0,15.151515151515152
355,南,无电梯,中楼层(共6层),罗山花苑,2室2厅,浦东,680.0,精装,70.0,1995.0,9.714285714285714
356,南,有电梯,低楼层(共12层),新梅广场,2室2厅,闵行,530.0,精装,98.04,1995.0,5.405956752345981
357,南,无电梯,中楼层(共6层),金鸿苑,2室2厅,虹口,670.0,精装,99.75,1995.0,6.716791979949875
358,南,无电梯,低楼层(共6层),虹康花苑(三期),2室2厅,长宁,698.0,精装,100.09,1995.0,6.973723648716155
359,东南,有电梯,21层2003年建板楼),绿地世纪城(三期),3室2厅,普陀,1100.0,精装,134.22,,8.195499925495456
360,南,无电梯,低楼层(共6层),航华三村四街坊,2室1厅,闵行,318.0,简装,71.8,1995.0,4.428969359331476
361,南,有电梯,低楼层(共26层),尚汇豪庭二期,2室2厅,徐汇,1050.0,其他,98.0,1995.0,10.714285714285714
362,南,无电梯,低楼层(共6层),新明星花园,2室2厅,闵行,395.0,简装,77.05,1995.0,5.126541207008437
363,南,,高楼层(共18层),崧泽华城佳福雅苑,2室1厅,青浦,202.0,毛坯,75.03,1995.0,2.692256430761029
364,南,有电梯,中楼层(共23层),中远两湾城,2室2厅,普陀,720.0,简装,103.67,1995.0,6.945114305006269
365,南,有电梯,中楼层(共34层),老西门新苑,3室2厅,黄浦,1400.0,精装,143.26,1995.0,9.77244171436549
366,南北,无电梯,高楼层(共6层),呼玛一村,2室1厅,宝山,180.0,简装,43.23,1995.0,4.163775156141568
367,南,有电梯,中楼层(共17层),爱建园,3室2厅,徐汇,1250.0,简装,141.35,1995.0,8.843296781039973
368,南,有电梯,低楼层(共30层),天际花园,3室2厅,徐汇,1450.0,精装,149.05,1995.0,9.728279100972827
369,南,有电梯,中楼层(共18层),永兆豪庭,2室2厅,徐汇,700.0,毛坯,91.67,1995.0,7.636085960510527
370,南北,无电梯,中楼层(共5层),中南新村,2室1厅,徐汇,508.0,简装,50.86,1995.0,9.98820290994888
371,南,有电梯,中楼层(共11层),金桥爱建园,4室2厅,浦东,1150.0,简装,154.77,1995.0,7.430380564708923
372,南,有电梯,高楼层(共31层),慧芝湖花园,2室2厅,闸北,715.0,精装,79.38,1995.0,9.007306626354247
373,南,无电梯,高楼层(共6层),虹旭小区,3室1厅,长宁,375.0,简装,67.45,1995.0,5.559673832468495
374,南,有电梯,低楼层(共7层),海上国际花园(一期),4室2厅,浦东,1030.0,精装,139.63,1995.0,7.376638258253957
375,东南,有电梯,低楼层(共34层),中凯城市之光(静安),1室1厅,静安,615.0,精装,59.69,1995.0,10.303233372424192
376,南,有电梯,中楼层(共8层),银泰花园(公寓),3室2厅,浦东,980.0,精装,116.37,1995.0,8.421414453897052
377,南,无电梯,低楼层(共5层),红旗四街坊,2室1厅,闵行,162.0,精装,51.69,1995.0,3.1340684852002325
378,暂无数据,有电梯,高楼层(共7层),欣佳宝邸,2室2厅,闵行,230.0,其他,76.58,1995.0,3.0033951423348135
379,南,无电梯,中楼层(共5层),贝港二区,2室1厅,奉贤,179.0,简装,78.46,1995.0,2.2814172826918178
380,南,有电梯,低楼层(共18层),新凯城钟秀苑,2室1厅,松江,207.0,毛坯,70.67,1995.0,2.929107117588793
381,南,无电梯,高楼层(共6层),武康路280弄(公房),2室1厅,徐汇,420.0,精装,40.86,1995.0,10.279001468428781
382,南,有电梯,低楼层(共28层),长城苑,1室2厅,闸北,418.0,简装,78.41,1995.0,5.330952684606555
383,南,有电梯,低楼层(共31层),仁恒河滨城(三期),3室2厅,浦东,1400.0,精装,154.03,1995.0,9.089138479516977
384,南,有电梯,中楼层(共11层),陆家嘴锦绣前城,4室2厅,浦东,1700.0,精装,188.0,1995.0,9.042553191489361
